title,new_price,old_price,amount_of_persons,bedroom,duration,surface,country,vacation_parc,timestamp,discount_in_euros,discount_in_percent
Premium cottage,€439,€509,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,98 m²,"Duitsland, Nordrhein-Westfalen, Winterberg",Park Hochsauerland,"11-04-2023, 11:29:59",70,13
VIP cottage,€479,€609,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,89 m²,"Duitsland, Nordrhein-Westfalen, Winterberg",Park Hochsauerland,"11-04-2023, 11:30:00",130,21
VIP cottage,€499,€619,2 pers.,1 Slaapkamer,Van vr. 21 tot ma. 24 apr.,64 m²,"Duitsland, Nordrhein-Westfalen, Winterberg",Park Hochsauerland,"11-04-2023, 11:30:01",120,19
Premium cottage,€639,€739,12 pers.,6 Slaapkamers,Van ma. 15 tot wo. 17 mei.,,"Duitsland, Nordrhein-Westfalen, Winterberg",Park Hochsauerland,"11-04-2023, 11:30:02",100,13
Premium cottage,€2159,€2279,20 pers.,10 Slaapkamers,Van ma. 5 tot do. 8 jun.,350 m²,"Duitsland, Nordrhein-Westfalen, Winterberg",Park Hochsauerland,"11-04-2023, 11:30:02",120,5
Comfort cottage,€349,€459,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,51 m²,"Nederland, Noord-Holland, Zandvoort",Park Zandvoort,"11-04-2023, 11:30:03",110,23
Comfort cottage,€419,€539,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,70 m²,"Nederland, Noord-Holland, Zandvoort",Park Zandvoort,"11-04-2023, 11:30:04",120,22
VIP cottage,€439,€569,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,70 m²,"Nederland, Noord-Holland, Zandvoort",Park Zandvoort,"11-04-2023, 11:30:05",130,22
VIP cottage,€629,€759,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,80 m²,"Nederland, Noord-Holland, Zandvoort",Park Zandvoort,"11-04-2023, 11:30:05",130,17
Premium cottage,€629,€779,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,85 m²,"Nederland, Noord-Holland, Zandvoort",Park Zandvoort,"11-04-2023, 11:30:06",150,19
VIP cottage,€669,€729,2 pers.,1 Slaapkamer,Van za. 6 tot ma. 8 mei.,51 m²,"Nederland, Noord-Holland, Zandvoort",Park Zandvoort,"11-04-2023, 11:30:07",60,8
VIP cottage,€1619,€1779,10 pers.,5 Slaapkamers,Van ma. 8 tot vr. 12 mei.,140 m²,"Nederland, Noord-Holland, Zandvoort",Park Zandvoort,"11-04-2023, 11:30:07",160,8
Comfort cottage,€169,€279,4 pers.,2 Slaapkamers,Van ma. 29 tot wo. 31 mei.,64 m²,"Frankrijk, Normandië, Verneuil sur Avre et d’Iton",Les Bois-Francs,"11-04-2023, 11:30:08",110,39
Comfort cottage,€209,€349,6 pers.,3 Slaapkamers,Van ma. 29 tot wo. 31 mei.,77 m²,"Frankrijk, Normandië, Verneuil sur Avre et d’Iton",Les Bois-Francs,"11-04-2023, 11:30:09",140,40
VIP Pagode cottage,€249,€349,4 pers.,2 Slaapkamers,Van ma. 29 tot wo. 31 mei.,64 m²,"Frankrijk, Normandië, Verneuil sur Avre et d’Iton",Les Bois-Francs,"11-04-2023, 11:30:10",100,28
VIP cottage,€249,€389,4 pers.,2 Slaapkamers,Van ma. 29 tot wo. 31 mei.,64 m²,"Frankrijk, Normandië, Verneuil sur Avre et d’Iton",Les Bois-Francs,"11-04-2023, 11:30:10",140,35
Comfort cottage,€259,€439,8 pers.,4 Slaapkamers,Van ma. 29 tot wo. 31 mei.,96 m²,"Frankrijk, Normandië, Verneuil sur Avre et d’Iton",Les Bois-Francs,"11-04-2023, 11:30:11",180,41
VIP Pagode cottage,€399,€559,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,76m²,"Frankrijk, Normandië, Verneuil sur Avre et d’Iton",Les Bois-Francs,"11-04-2023, 11:30:12",160,28
Premium cottage,€439,€619,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,96 m²,"Frankrijk, Normandië, Verneuil sur Avre et d’Iton",Les Bois-Francs,"11-04-2023, 11:30:13",180,29
Comfort cottage,€309,€419,4 pers.,2 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,64m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:13",110,26
Comfort cottage,€329,€409,6 pers.,3 Slaapkamers,Van di. 23 tot do. 25 mei.,80m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:14",80,19
Comfort cottage,€339,€419,8 pers.,4 Slaapkamers,Van ma. 5 tot wo. 7 jun.,104m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:15",80,19
Premium cottage Vernieuwd,€359,€469,4 pers.,2 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,64 m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:16",110,23
VIP cottage,€379,€509,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,75 m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:16",130,25
Premium cottage,€399,€609,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,104 m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:17",210,34
Premium cottage Vernieuwd,€409,€469,6 pers.,3 Slaapkamers,Van di. 23 tot do. 25 mei.,80 m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:18",60,12
VIP cottage,€429,€649,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,98 m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:18",220,33
Premium cottage Vernieuwd,€439,€649,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,104 m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:19",210,32
VIP Wood cottage Vernieuwd,€449,€629,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,63m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:20",180,28
VIP Wood cottage Vernieuwd,€459,€629,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,83m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:20",170,27
VIP Wood cottage Vernieuwd,€1149,€1459,12 pers.,6 Slaapkamers,Van ma. 15 tot wo. 17 mei.,156m²,"Frankrijk, Sologne, Chaumont",Les Hauts de Bruyères,"11-04-2023, 11:30:21",310,21
Premium cottage Vernieuwd,€239,€379,2 pers.,1 Slaapkamer,Van wo. 26 tot vr. 28 apr.,34 m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:22",140,36
Comfort cottage Vernieuwd,€299,€319,4 pers.,2 Slaapkamers,Van ma. 17 tot wo. 19 apr.,54m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:23",20,6
Premium cottage Vernieuwd,€359,€409,4 pers.,2 Slaapkamers,Van di. 18 tot do. 20 apr.,56m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:23",50,12
VIP cottage Vernieuwd,€369,€449,2 pers.,1 Slaapkamer,Van wo. 7 tot vr. 9 jun.,32 m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:24",80,17
Premium cottage Vernieuwd,€409,€469,6 pers.,3 Slaapkamers,Van ma. 17 tot wo. 19 apr.,59m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:25",60,12
Premium cottage Vernieuwd,€409,€469,6 pers.,3 Slaapkamers,Van ma. 17 tot wo. 19 apr.,59m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:26",60,12
VIP cottage Vernieuwd,€449,€589,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,59m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:26",140,23
Wonders of Nature cottage,€459,€679,5 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,59m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:27",220,32
Premium cottage Vernieuwd,€479,€589,8 pers.,4 Slaapkamers,Van ma. 17 tot wo. 19 apr.,93m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:28",110,18
VIP cottage Vernieuwd,€529,€679,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,93m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:29",150,22
Comfort cottage Vernieuwd,€609,€719,6 pers.,3 Slaapkamers,Van do. 13 tot za. 15 apr.,59m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:29",110,15
VIP cottage Vernieuwd,€2299,€2409,12 pers.,6 Slaapkamers,Van ma. 15 tot vr. 19 mei.,186m²,"Nederland, Drenthe, Dalen",De Huttenheugte,"11-04-2023, 11:30:30",110,4
Comfort cottage,€599,€729,4 pers.,2 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,55 m²,"Duitsland, Rijnland, Vulkaneifel",Park Eifel,"11-04-2023, 11:30:31",130,17
VIP cottage Vernieuwd,€749,€789,4 pers.,2 Slaapkamers,Van vr. 2 tot ma. 5 jun.,84 m²,"Duitsland, Rijnland, Vulkaneifel",Park Eifel,"11-04-2023, 11:30:32",40,5
Premium cottage Vernieuwd,869€,,4 pers.,2 Slaapkamers,Van ma. 5 tot do. 8 jun.,75 m²,"Duitsland, Rijnland, Vulkaneifel",Park Eifel,"11-04-2023, 11:30:32",0,0
Comfort cottage,€249,€339,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,61 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:33",90,26
Comfort cottage,€299,€379,6 pers.,3 Slaapkamers,Van di. 9 tot do. 11 mei.,85 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:34",80,21
Comfort cottage,€349,€439,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,111 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:34",90,20
Comfort cottage,€359,€439,5 pers.,3 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,70 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:35",80,18
VIP cottage,€369,€509,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,100m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:36",140,27
Comfort Kindercottage,€409,€479,6 pers.,3 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,70 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:37",70,14
VIP cottage,€429,€509,2 pers.,1 Slaapkamer,Van wo. 10 tot vr. 12 mei.,70 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:37",80,15
Comfort cottage,€439,€539,8 pers.,4 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,115 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:38",100,18
Comfort Kindercottage,€449,€549,8 pers.,4 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,111 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:39",100,18
Premium cottage,€509,€619,8 pers.,4 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,111 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:40",110,17
VIP cottage,€629,€709,6 pers.,3 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,111 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:40",80,11
Comfort cottage,€659,€809,10 pers.,5 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,136 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:41",150,18
VIP cottage,€839,€1069,12 pers.,6 Slaapkamers,Van wo. 7 tot vr. 9 jun.,200 m²,"Nederland, Drenthe, Emmen",Parc Sandur,"11-04-2023, 11:30:42",230,21
Comfort cottage,€309,€409,2 pers.,1 Slaapkamer,Van ma. 15 tot wo. 17 mei.,44 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:43",100,24
Comfort cottage,€349,€469,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,55 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:44",120,25
Comfort cottage,€379,€529,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,76 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:44",150,28
VIP cottage,€389,€489,2 pers.,1 Slaapkamer,Van di. 30 mei. tot vr. 2 jun.,48 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:45",100,20
Comfort cottage,€419,€579,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,90 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:46",160,27
VIP cottage,€439,€539,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,69 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:47",100,18
VIP cottage,€469,€689,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,93 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:47",220,31
Boerderij cottage,€519,€819,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,89 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:48",300,36
VIP cottage,€539,€809,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,117 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:49",270,33
VIP cottage,€929,€1399,12 pers.,6 Slaapkamers,Van ma. 15 tot wo. 17 mei.,189 m²,"Frankrijk, Nieuw-Aquitanië, Beauziac",Les Landes de Gascogne,"11-04-2023, 11:30:50",470,33
Comfort cottage,€229,€269,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,67 m²,"Duitsland, Nordseeküste, Butjadingen",Park Nordseeküste,"11-04-2023, 11:30:50",40,14
VIP cottage,€319,€339,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,94m²,"Duitsland, Nordseeküste, Butjadingen",Park Nordseeküste,"11-04-2023, 11:30:51",20,5
Comfort cottage,€599,€699,4 pers.,2 Slaapkamers,Van vr. 21 tot ma. 24 apr.,65 m²,"Duitsland, Nordseeküste, Butjadingen",Park Nordseeküste,"11-04-2023, 11:30:52",100,14
Comfort cottage,€849,€889,8 pers.,4 Slaapkamers,Van ma. 22 tot vr. 26 mei.,90 m²,"Duitsland, Nordseeküste, Butjadingen",Park Nordseeküste,"11-04-2023, 11:30:53",40,4
Premium cottage,1119€,,8 pers.,4 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,113m²,"Duitsland, Nordseeküste, Butjadingen",Park Nordseeküste,"11-04-2023, 11:30:54",0,0
VIP cottage,1119€,,6 pers.,3 Slaapkamers,Van ma. 22 tot vr. 26 mei.,111m²,"Duitsland, Nordseeküste, Butjadingen",Park Nordseeküste,"11-04-2023, 11:30:54",0,0
Comfort cottage Vernieuwd,489€,,4 pers.,2 Slaapkamers,Van ma. 5 tot do. 8 jun.,55 m²,"Duitsland, Lüneburger Heide, Soltau",Bispinger Heide,"11-04-2023, 11:30:55",0,0
VIP cottage Vernieuwd,509€,,2 pers.,1 Slaapkamer,Van ma. 5 tot do. 8 jun.,55 m²,"Duitsland, Lüneburger Heide, Soltau",Bispinger Heide,"11-04-2023, 11:30:55",0,0
Comfort cottage Vernieuwd,519€,,6 pers.,3 Slaapkamers,Van ma. 5 tot do. 8 jun.,63 m²,"Duitsland, Lüneburger Heide, Soltau",Bispinger Heide,"11-04-2023, 11:30:56",0,0
VIP cottage Vernieuwd,€609,€639,4 pers.,2 Slaapkamers,Van di. 30 mei. tot vr. 2 jun.,63 m²,"Duitsland, Lüneburger Heide, Soltau",Bispinger Heide,"11-04-2023, 11:30:56",30,4
VIP cottage Vernieuwd,819€,,6 pers.,3 Slaapkamers,Van ma. 5 tot do. 8 jun.,87 m²,"Duitsland, Lüneburger Heide, Soltau",Bispinger Heide,"11-04-2023, 11:30:57",0,0
Premium Eden cottage Vernieuwd,€829,€919,6 pers.,3 Slaapkamers,Van ma. 22 tot vr. 26 mei.,94 m²,"Duitsland, Lüneburger Heide, Soltau",Bispinger Heide,"11-04-2023, 11:30:58",90,9
VIP Eden cottage Vernieuwd,839€,,6 pers.,3 Slaapkamers,Van ma. 5 tot do. 8 jun.,95 m²,"Duitsland, Lüneburger Heide, Soltau",Bispinger Heide,"11-04-2023, 11:30:58",0,0
Premium cottage Vernieuwd,€899,€949,8 pers.,4 Slaapkamers,Van do. 8 tot ma. 12 jun.,87 m²,"Duitsland, Lüneburger Heide, Soltau",Bispinger Heide,"11-04-2023, 11:30:59",50,5
Comfort cottage,€359,€369,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,73 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:00",10,2
VIP cottage,€449,€469,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,73 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:01",20,4
VIP cottage,€489,€539,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,99 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:01",50,9
Premium cottage,589€,,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,100 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:02",0,0
Exclusive Wellness cottage,€609,€669,4 pers.,2 Slaapkamers,Van ma. 15 tot wo. 17 mei.,78 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:03",60,8
Exclusive Wellness cottage,€619,€759,6 pers.,3 Slaapkamers,Van ma. 15 tot wo. 17 mei.,103 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:04",140,18
VIP cottage,€729,€739,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,125 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:04",10,1
Exclusive cottage,€819,€849,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,123 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:05",30,3
Exclusive cottage,€889,€1039,4 pers.,2 Slaapkamers,Van vr. 14 tot ma. 17 apr.,78 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:06",150,14
Wellness cottage,€979,€1099,8 pers.,4 Slaapkamers,Van ma. 15 tot wo. 17 mei.,123 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:07",120,10
Exclusive cottage,€1089,€1229,6 pers.,3 Slaapkamers,Van vr. 14 tot ma. 17 apr.,103 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:08",140,11
VIP cottage,€1279,€1349,12 pers.,6 Slaapkamers,Van ma. 15 tot wo. 17 mei.,185 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:08",70,5
Exclusive cottage,€1289,€1359,12 pers.,6 Slaapkamers,Van ma. 15 tot wo. 17 mei.,196 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:09",70,5
Wellness cottage,€1679,€1769,12 pers.,6 Slaapkamers,Van ma. 15 tot wo. 17 mei.,196 m²,"Duitsland, Zuid-Duitsland, Leutkirch",Park Allgäu,"11-04-2023, 11:31:10",90,5
